studied_credits,num_of_prev_attempts,highest_education,avg_score,total_assessments,target
60,0,0,0.0,0.0,1
90,0,0,79.14285714285714,7.0,0
90,0,2,0.0,0.0,1
120,0,2,0.0,0.0,1
60,0,2,0.0,0.0,1
120,0,0,64.83333333333333,6.0,1
90,0,2,38.85714285714285,7.0,1
60,0,2,72.25,12.0,1
90,0,1,79.0,15.0,0
60,0,0,0.0,0.0,1
60,0,1,85.0,1.0,1
90,0,0,83.8125,16.0,0
60,0,0,37.0,1.0,1
120,0,0,56.66666666666666,6.0,0
90,0,0,86.75,16.0,0
60,0,2,64.25,4.0,1
180,0,0,66.33333333333333,6.0,1
90,0,0,80.5625,16.0,0
90,0,2,72.71428571428571,7.0,1
70,0,1,49.0,4.0,1
90,0,2,63.333333333333336,6.0,0
120,0,2,79.71428571428571,7.0,0
60,0,2,0.0,0.0,1
90,0,2,62.142857142857146,7.0,0
60,0,0,90.33333333333331,6.0,0
60,0,0,75.8,10.0,0
60,0,2,0.0,0.0,1
60,0,2,24.5,4.0,1
120,0,0,72.66666666666667,3.0,1
90,0,0,61.06666666666667,15.0,0
60,0,1,0.0,0.0,1
90,0,1,88.28571428571429,7.0,0
60,0,2,81.71428571428571,7.0,0
90,0,0,89.0,15.0,0
60,0,4,57.0,7.0,0
120,0,0,56.66666666666666,3.0,1
60,0,0,94.0,7.0,0
60,0,0,60.833333333333336,6.0,0
90,0,0,29.0,1.0,1
60,0,2,57.66666666666666,6.0,0
150,0,2,64.0,1.0,1
60,0,0,58.57142857142857,7.0,0
90,0,0,62.42857142857143,7.0,1
120,0,2,0.0,0.0,1
60,0,1,46.583333333333336,12.0,0
60,0,0,53.25,4.0,1
60,0,0,53.6,5.0,1
60,0,1,81.14285714285714,7.0,0
90,0,1,59.66666666666666,6.0,1
60,0,0,91.36363636363636,11.0,0
120,0,2,43.53846153846154,13.0,0
120,0,0,0.0,0.0,1
90,0,0,64.83333333333333,6.0,1
60,0,0,48.0,7.0,0
60,0,0,0.0,0.0,1
60,0,2,37.66666666666666,6.0,1
120,0,0,54.5,2.0,1
60,0,1,79.5,6.0,0
120,0,2,92.71428571428572,7.0,0
60,0,0,47.71428571428572,7.0,0
120,0,0,79.5,2.0,1
60,0,0,48.85714285714285,7.0,0
60,0,0,89.28571428571429,7.0,0
120,0,0,46.0,1.0,1
60,0,0,90.5,2.0,1
120,0,1,66.0,6.0,0
90,0,2,84.28571428571429,7.0,0
60,0,1,77.14285714285714,7.0,0
60,0,0,69.14285714285714,7.0,0
120,0,0,0.0,0.0,1
120,0,2,49.0,7.0,0
120,0,2,54.0,2.0,1
90,0,1,86.28571428571429,7.0,0
90,0,2,84.8125,16.0,0
120,0,0,44.66666666666666,3.0,1
120,0,2,49.0,1.0,1
60,0,2,60.75,4.0,1
60,0,0,0.0,0.0,1
60,0,0,0.0,0.0,1
60,0,0,52.0,1.0,1
60,0,1,80.71428571428571,7.0,0
60,0,0,41.6,5.0,1
60,0,0,76.0,4.0,0
60,0,2,74.25,16.0,0
60,0,0,73.91666666666667,12.0,0
90,0,0,0.0,0.0,1
120,0,2,69.5,4.0,1
120,0,0,85.85714285714286,7.0,0
70,0,4,89.85714285714286,7.0,0
60,0,0,72.72727272727273,11.0,0
90,0,0,0.0,0.0,1
60,0,1,28.0,3.0,1
60,0,4,74.0,1.0,1
60,0,0,35.8,10.0,1
90,0,0,79.0,7.0,0
60,0,0,67.2,5.0,0
60,0,1,0.0,0.0,1
120,0,1,50.0,2.0,1
60,0,2,0.0,0.0,1
60,0,2,80.0,1.0,1
60,0,0,0.0,0.0,1
60,0,2,0.0,0.0,1
90,0,0,45.142857142857146,7.0,0
60,0,2,0.0,0.0,1
120,0,2,83.45454545454545,11.0,0
60,0,0,42.4,5.0,1
60,0,2,74.71428571428571,7.0,0
60,0,2,68.33333333333333,6.0,1
90,0,2,81.71428571428571,7.0,0
120,0,0,80.85714285714286,7.0,0
60,0,0,47.333333333333336,3.0,1
240,0,0,70.57142857142857,7.0,0
60,0,0,87.14285714285714,7.0,0
60,0,4,92.4375,16.0,0
150,0,1,0.0,0.0,1
120,1,1,80.8,5.0,1
90,0,1,65.42857142857143,7.0,0
120,0,0,0.0,0.0,1
60,0,1,81.28571428571429,7.0,0
60,0,1,86.57142857142857,7.0,0
90,0,1,90.0625,16.0,0
60,4,1,67.5,4.0,1
60,0,1,66.18181818181819,11.0,0
60,0,1,50.0,1.0,1
60,2,1,56.142857142857146,7.0,0
150,0,1,78.71428571428571,7.0,0
90,0,0,87.625,16.0,0
210,0,1,72.2,15.0,0
120,0,2,75.85714285714286,7.0,0
60,0,2,0.0,0.0,1
60,2,2,63.0,1.0,1
60,0,0,58.66666666666666,3.0,1
60,0,0,57.0,7.0,0
60,0,0,47.57142857142857,7.0,1
60,0,0,0.0,0.0,1
90,0,0,60.71428571428572,7.0,1
60,0,2,59.285714285714285,7.0,0
60,1,1,90.33333333333331,3.0,1
60,0,2,78.4,10.0,0
60,0,0,84.42857142857143,7.0,0
60,0,0,75.25,4.0,1
60,0,0,62.0,6.0,0
120,0,1,92.75,12.0,1
90,1,2,67.0,3.0,1
60,0,2,37.66666666666666,3.0,1
60,0,2,0.0,0.0,1
90,2,0,79.625,16.0,0
60,0,0,77.0,7.0,0
135,0,0,78.0,1.0,1
90,0,1,76.3,10.0,1
60,0,2,48.11111111111112,9.0,1
60,0,0,84.42857142857143,7.0,0
130,0,1,93.85714285714286,7.0,0
60,0,2,57.0,6.0,1
60,0,2,52.85714285714285,7.0,1
120,0,1,66.83333333333333,6.0,1
60,0,1,70.0,4.0,1
60,0,1,56.142857142857146,7.0,0
60,1,2,75.0,7.0,0
60,0,0,64.71428571428571,7.0,0
60,0,2,93.0,3.0,1
60,0,2,0.0,0.0,1
90,0,0,59.6,5.0,1
120,1,1,90.28571428571428,7.0,0
60,0,1,0.0,0.0,1
60,0,2,0.0,0.0,1
60,0,1,89.42857142857143,7.0,0
60,1,1,0.0,0.0,1
60,0,1,80.16666666666667,6.0,0
60,0,0,44.0,1.0,1
60,0,1,65.85714285714286,7.0,0
90,0,1,0.0,0.0,1
90,0,1,65.42857142857143,7.0,0
180,1,1,57.16666666666666,6.0,0
180,0,1,79.5,8.0,1
120,0,2,0.0,0.0,1
90,0,1,72.33333333333333,6.0,0
60,1,0,60.07692307692308,13.0,1
60,2,0,0.0,0.0,1
60,0,2,0.0,0.0,1
60,0,2,71.14285714285714,7.0,0
60,0,1,76.25,4.0,1
60,0,1,54.63636363636363,11.0,1
60,0,0,81.25,8.0,0
60,0,0,69.72727272727273,11.0,1
130,0,1,91.0,7.0,0
60,0,2,96.42857142857144,7.0,0
60,0,1,83.63636363636364,11.0,1
120,0,2,61.0,2.0,1
70,0,2,52.0,2.0,1
120,1,1,41.0,2.0,1
130,0,4,59.0,1.0,1
60,2,0,75.76923076923077,13.0,1
60,0,1,86.14285714285714,7.0,0
60,1,0,62.71428571428572,7.0,1
60,0,1,84.57142857142857,7.0,0
70,1,0,71.57142857142857,7.0,0
60,0,0,68.55555555555556,9.0,1
240,0,2,0.0,0.0,1
60,0,1,76.57142857142857,7.0,0
60,0,1,58.25,4.0,1
120,0,2,0.0,0.0,1
90,0,2,71.0,3.0,1
60,0,0,75.5,6.0,0
60,0,1,79.125,8.0,1
90,0,2,50.5,8.0,0
120,0,2,67.0,7.0,0
60,2,1,75.71428571428571,7.0,0
150,2,1,86.81818181818181,11.0,1
120,1,0,79.28571428571429,14.0,0
140,0,1,91.14285714285714,7.0,0
220,0,0,52.42857142857143,7.0,0
60,0,2,0.0,0.0,1
120,1,0,76.16666666666667,12.0,1
60,0,2,0.0,0.0,1
60,0,0,73.85714285714286,7.0,0
60,0,1,88.57142857142857,7.0,0
60,0,2,45.0,1.0,1
60,0,2,88.0,7.0,0
60,1,2,67.0,7.0,0
120,0,0,70.14285714285714,7.0,0
150,0,1,49.0,1.0,1
60,0,0,78.66666666666667,9.0,1
150,0,2,0.0,0.0,1
70,1,2,88.75,4.0,1
60,0,0,85.42857142857143,7.0,0
60,0,1,60.5625,16.0,0
180,0,0,87.57142857142857,7.0,1
60,0,2,82.0,1.0,1
60,4,0,0.0,0.0,1
120,0,1,66.33333333333333,9.0,0
60,0,0,92.0,16.0,0
60,1,2,76.0,7.0,0
180,0,2,0.0,0.0,1
60,0,2,38.0,1.0,1
60,0,1,80.57142857142857,7.0,0
120,0,0,60.333333333333336,12.0,0
60,0,2,65.85714285714286,7.0,0
60,0,1,0.0,0.0,1
90,0,0,87.0,4.0,1
190,1,1,22.0,3.0,1
330,1,0,0.0,0.0,1
60,1,1,69.92857142857143,14.0,0
60,1,0,79.0,7.0,0
60,0,0,66.28571428571429,7.0,0
90,0,1,95.16666666666669,6.0,0
120,0,0,88.0,7.0,0
60,3,0,69.0,4.0,1
70,0,0,77.0,1.0,1
90,0,0,0.0,0.0,1
60,0,0,0.0,0.0,1
270,0,0,67.0,1.0,1
60,0,2,58.0,7.0,1
90,0,0,36.785714285714285,14.0,1
60,0,0,83.57142857142857,7.0,0
60,0,2,79.0,5.0,0
240,0,1,92.71428571428572,7.0,0
60,1,0,87.5,6.0,0
150,1,0,0.0,0.0,1
90,0,2,82.0,7.0,0
120,0,2,75.11111111111111,9.0,1
90,0,0,70.4,5.0,0
60,0,0,66.0,5.0,0
60,0,1,53.833333333333336,12.0,0
160,1,1,76.14285714285714,7.0,0
60,0,2,66.42857142857143,7.0,0
120,0,0,62.0,1.0,1
70,0,2,92.0,7.0,0
60,0,1,80.75,4.0,1
60,1,2,51.42857142857143,7.0,1
60,0,2,79.28571428571429,7.0,0
120,1,2,0.0,0.0,1
90,0,1,63.142857142857146,7.0,1
60,0,2,51.142857142857146,7.0,1
60,0,2,0.0,0.0,1
60,0,0,0.0,0.0,1
60,0,0,0.0,0.0,1
120,0,2,0.0,0.0,1
60,0,1,85.83333333333333,6.0,0
120,0,2,65.0,7.0,0
90,0,1,41.15384615384615,13.0,1
60,1,2,0.0,0.0,1
90,1,1,35.666666666666664,6.0,1
60,0,0,79.54545454545455,11.0,1
90,1,2,19.0,1.0,1
60,0,1,46.0,2.0,1
60,1,0,32.0,3.0,1
60,0,1,58.0,6.0,1
60,1,1,80.14285714285714,7.0,0
60,1,2,46.23076923076923,13.0,1
90,0,0,79.6,10.0,0
60,1,2,72.75,4.0,1
60,0,0,69.4,5.0,0
60,0,2,55.0,1.0,1
60,0,2,78.0,11.0,1
60,0,1,55.16666666666666,6.0,1
90,1,0,94.8,5.0,0
90,0,1,67.0,1.0,1
120,0,2,86.0,6.0,0
60,0,2,0.0,0.0,1
90,0,0,0.0,0.0,1
120,0,2,75.5,4.0,1
60,0,0,0.0,0.0,1
60,0,0,92.85714285714286,7.0,0
150,1,1,62.85714285714285,14.0,0
60,2,0,68.8,5.0,0
60,0,2,0.0,0.0,1
60,0,2,26.0,1.0,1
60,1,2,58.66666666666666,9.0,1
60,0,2,82.0,2.0,1
60,0,0,0.0,0.0,1
60,0,1,0.0,0.0,1
60,1,2,0.0,0.0,1
90,0,2,48.71428571428572,7.0,1
60,0,1,63.5,4.0,1
120,0,2,0.0,0.0,1
60,0,0,81.85714285714286,7.0,0
120,1,2,75.5,6.0,0
60,0,0,62.54545454545455,11.0,1
60,1,0,86.83333333333333,6.0,1
60,0,2,74.0,1.0,1
210,1,2,81.0,7.0,0
120,0,2,65.42857142857143,7.0,0
120,0,0,0.0,0.0,1
60,0,1,59.0,3.0,1
70,0,2,55.285714285714285,7.0,0
120,2,0,60.22222222222222,9.0,1
90,0,0,75.2,15.0,0
120,2,2,0.0,0.0,1
60,0,0,75.0,7.0,0
60,1,0,70.57142857142857,7.0,0
60,1,0,60.0,2.0,1
60,0,2,57.66666666666666,3.0,1
60,0,2,0.0,0.0,1
60,0,2,67.06666666666666,15.0,0
90,0,1,68.75,4.0,1
120,0,2,79.57142857142857,7.0,0
60,2,0,89.83333333333333,6.0,0
60,2,0,0.0,0.0,1
60,2,2,66.5,6.0,0
60,1,0,49.7,10.0,1
60,0,2,57.0,6.0,0
120,0,0,72.42857142857143,7.0,0
60,0,2,0.0,0.0,1
100,2,2,57.90909090909091,22.0,1
60,0,0,48.75,4.0,1
330,0,0,0.0,0.0,1
120,1,2,65.28571428571429,7.0,1
90,0,0,89.375,16.0,0
120,0,0,72.0,1.0,1
120,1,0,74.66666666666667,6.0,1
60,1,2,71.16666666666667,6.0,0
60,0,0,79.42857142857143,7.0,0
120,0,2,74.375,24.0,1
60,1,0,76.28571428571429,7.0,0
60,0,0,0.0,0.0,1
120,1,0,56.0,2.0,1
60,0,1,66.0,1.0,1
120,0,2,64.5,4.0,1
60,0,0,58.5,6.0,0
90,0,1,84.9090909090909,11.0,1
60,1,2,0.0,0.0,1
60,0,1,87.66666666666667,6.0,0
60,0,0,0.0,0.0,1
60,0,0,80.33333333333333,6.0,0
60,1,2,86.55555555555556,9.0,1
60,0,1,71.88888888888889,9.0,1
60,0,0,40.66666666666666,6.0,1
180,0,2,83.33333333333333,3.0,1
120,1,2,45.71428571428572,7.0,0
60,0,0,70.0,4.0,1
60,0,0,75.28571428571429,7.0,0
150,2,2,0.0,0.0,1
60,0,0,56.625,8.0,1
120,0,0,0.0,0.0,1
210,4,0,0.0,0.0,1
150,0,2,69.2,10.0,1
150,0,1,63.142857142857146,7.0,0
120,1,0,85.375,8.0,0
195,1,1,0.0,0.0,1
60,0,1,0.0,0.0,1
60,0,4,92.14285714285714,7.0,0
180,1,2,52.42857142857143,7.0,0
60,0,2,81.0,7.0,0
60,0,0,66.14285714285714,7.0,0
240,1,1,47.583333333333336,12.0,1
60,0,0,69.0,1.0,1
120,0,2,46.0,1.0,1
60,0,1,0.0,0.0,1
60,0,2,76.0,3.0,1
120,1,2,79.0,1.0,1
60,0,0,82.85714285714286,7.0,0
60,1,2,66.54545454545455,11.0,1
60,0,0,83.85714285714286,7.0,0
100,1,0,59.75,4.0,1
60,1,1,96.25,4.0,1
210,0,2,0.0,0.0,1
60,0,2,77.33333333333333,6.0,0
60,0,0,52.5,2.0,1
120,1,2,46.0,1.0,1
60,2,2,0.0,0.0,1
60,0,2,34.0,2.0,1
60,0,0,80.0,1.0,1
60,0,2,73.28571428571429,7.0,0
60,0,0,74.14285714285714,7.0,0
60,2,2,0.0,0.0,1
120,1,0,0.0,0.0,1
150,3,2,84.0,1.0,1
60,0,0,67.0,1.0,1
60,0,2,84.0,1.0,1
60,0,0,55.72727272727273,11.0,0
60,0,0,93.16666666666669,12.0,0
60,0,2,41.0,1.0,1
60,0,0,75.54545454545455,11.0,1
80,4,0,24.0,1.0,1
210,1,2,65.0,7.0,1
60,0,1,0.0,0.0,1
60,0,1,0.0,0.0,1
60,0,1,0.0,0.0,1
120,1,0,54.142857142857146,7.0,1
150,1,4,89.9375,16.0,1
270,0,1,80.6,5.0,1
90,0,2,42.8,5.0,1
60,0,1,53.66666666666666,6.0,0
60,0,0,73.85714285714286,7.0,1
135,0,2,67.25,4.0,1
120,0,0,59.285714285714285,7.0,0
60,0,2,0.0,0.0,1
60,0,0,80.71428571428571,7.0,0
90,0,1,73.8,10.0,1
60,1,0,74.33333333333333,3.0,1
60,0,0,62.0,6.0,0
60,1,0,63.5,2.0,1
60,0,2,63.25,4.0,1
90,1,0,0.0,0.0,1
60,0,2,60.0,1.0,1
60,0,1,92.5,6.0,0
60,0,1,46.833333333333336,6.0,1
60,0,1,92.0,1.0,1
60,1,2,0.0,0.0,1
60,0,1,0.0,0.0,1
60,0,0,75.5,6.0,0
150,1,1,50.4,15.0,1
60,0,0,64.07142857142857,14.0,0
120,1,0,78.85714285714286,14.0,0
60,0,2,58.833333333333336,6.0,0
540,1,0,0.0,0.0,1
135,0,0,0.0,0.0,1
60,0,2,0.0,0.0,1
180,1,1,0.0,0.0,1
120,0,2,0.0,0.0,1
60,1,0,76.85714285714286,7.0,0
60,0,1,0.0,0.0,1
60,0,2,69.66666666666667,6.0,0
120,2,2,75.57142857142857,7.0,0
90,0,2,72.66666666666667,3.0,1
150,1,4,0.0,0.0,1
60,0,2,62.0,1.0,1
120,0,0,73.33333333333333,6.0,0
90,1,0,76.33333333333333,6.0,0
120,1,2,79.0,1.0,1
60,0,2,50.125,8.0,0
120,6,2,55.0,2.0,1
60,0,2,0.0,0.0,1
60,0,0,0.0,0.0,1
60,1,2,83.25,4.0,1
60,1,0,79.2,5.0,1
90,0,0,64.18181818181819,11.0,0
120,2,0,81.0,3.0,1
120,2,1,0.0,0.0,1
150,2,3,43.4,5.0,1
60,0,0,79.57142857142857,7.0,0
180,1,2,71.0,1.0,1
180,0,2,0.0,0.0,1
60,1,0,0.0,0.0,1
90,3,0,52.4,15.0,0
60,0,2,0.0,0.0,1
60,0,2,62.5,6.0,0
60,0,2,40.5,6.0,1
60,0,1,91.85714285714286,7.0,0
60,0,0,42.42857142857143,7.0,1
90,0,2,50.333333333333336,6.0,1
60,1,2,64.66666666666667,6.0,1
70,0,0,79.14285714285714,7.0,0
60,2,2,0.0,0.0,1
60,0,1,75.0,1.0,1
60,0,2,83.0,1.0,1
60,0,0,80.5,6.0,0
60,0,0,48.0,1.0,1
60,0,0,74.0,1.0,1
60,0,0,0.0,0.0,1
135,0,1,0.0,0.0,1
120,1,2,40.0,1.0,1
90,2,0,38.15384615384615,13.0,1
60,2,0,0.0,0.0,1
120,0,2,67.0,7.0,0
60,0,1,78.2,5.0,1
60,1,0,75.375,16.0,0
60,0,4,79.57142857142857,7.0,0
60,0,2,63.91666666666666,12.0,0
150,0,1,77.66666666666667,3.0,1
60,0,1,87.5,4.0,1
120,0,2,0.0,0.0,1
120,2,0,47.0,2.0,1
60,0,2,82.0,1.0,0
60,0,2,51.285714285714285,7.0,1
60,0,0,35.4,5.0,1
180,1,2,0.0,0.0,1
120,0,0,76.71428571428571,7.0,0
120,0,0,88.0,7.0,0
120,0,1,79.375,8.0,1
60,0,1,58.57142857142857,7.0,0
120,0,2,34.5,2.0,1
60,0,2,0.0,0.0,1
160,0,0,59.0,7.0,0
150,0,0,67.33333333333333,6.0,0
60,1,0,0.0,0.0,1
60,0,0,77.0,6.0,0
60,1,1,67.33333333333333,3.0,1
60,0,1,74.5,4.0,1
70,2,0,48.57142857142857,7.0,0
60,2,2,38.0,1.0,1
60,0,0,57.66666666666666,6.0,0
60,0,0,86.0,2.0,1
60,0,2,57.0,3.0,1
150,0,2,78.6,5.0,0
60,4,2,40.0,1.0,1
120,2,2,35.8,10.0,1
60,0,2,69.5,2.0,1
60,0,1,86.5,16.0,0
120,0,2,70.14285714285714,7.0,0
60,3,0,63.0,1.0,1
60,0,0,67.85714285714286,7.0,0
60,3,2,0.0,0.0,1
150,1,2,76.0,5.0,1
60,2,2,0.0,0.0,1
150,2,0,0.0,0.0,1
90,1,2,52.44444444444444,9.0,1
60,0,0,48.0,1.0,1
120,1,2,56.5,4.0,1
120,2,1,27.666666666666668,3.0,1
60,0,2,0.0,0.0,1
90,0,1,64.66666666666667,3.0,1
150,1,1,86.42857142857143,7.0,0
60,0,0,65.0,3.0,1
120,0,2,0.0,0.0,1
120,3,0,63.0,1.0,1
120,0,0,49.285714285714285,7.0,0
90,0,3,0.0,0.0,1
330,0,0,90.5,2.0,1
60,0,2,54.85714285714285,7.0,0
60,1,0,47.21428571428572,14.0,1
60,0,0,57.875,16.0,0
60,0,1,0.0,0.0,1
120,2,2,49.5,2.0,1
120,1,0,60.07692307692308,13.0,1
60,1,2,60.76470588235294,17.0,0
60,1,0,83.71428571428571,7.0,0
120,2,2,68.16666666666667,6.0,0
60,0,0,0.0,0.0,1
60,0,0,0.0,0.0,1
120,1,0,0.0,0.0,1
150,1,0,59.71428571428572,7.0,0
120,2,0,36.66666666666666,3.0,1
60,0,2,82.57142857142857,7.0,0
120,1,0,74.5,2.0,1
60,1,2,0.0,0.0,1
60,1,0,46.42857142857143,7.0,0
60,1,0,34.44444444444444,9.0,1
60,0,0,92.57142857142856,7.0,0
120,0,0,94.5,10.0,1
60,0,0,65.5,2.0,1
60,0,2,59.0,12.0,0
60,1,0,77.14285714285714,7.0,0
150,1,2,45.5,4.0,1
60,1,0,66.71428571428571,7.0,0
60,0,0,51.0,1.0,1
60,0,0,20.5,2.0,1
120,0,2,47.142857142857146,7.0,0
60,0,2,85.14285714285714,7.0,0
60,1,0,42.0,2.0,1
60,0,0,83.8,5.0,1
60,0,0,87.0,7.0,0
60,0,0,70.85714285714286,7.0,0
60,1,2,0.0,0.0,1
70,1,0,68.85714285714286,7.0,0
120,0,1,66.77777777777777,9.0,1
120,0,2,68.0,1.0,1
150,0,2,56.66666666666666,6.0,0
180,2,2,25.666666666666668,6.0,1
120,2,0,34.5,6.0,1
90,1,0,77.4375,16.0,0
310,2,1,69.5,4.0,1
120,0,1,33.25,4.0,1
90,0,2,58.333333333333336,6.0,0
60,0,2,0.0,0.0,1
60,0,0,48.85714285714285,7.0,1
120,1,2,58.0,1.0,1
120,1,0,96.0,1.0,1
60,1,2,49.5,2.0,1
150,1,0,73.14285714285714,7.0,0
60,0,2,94.14285714285714,7.0,0
60,0,1,88.25,16.0,0
75,0,2,51.0,1.0,1
120,1,2,0.0,0.0,1
150,3,2,45.285714285714285,7.0,1
60,1,2,34.833333333333336,6.0,1
150,3,2,0.0,0.0,1
130,2,2,0.0,0.0,1
60,0,0,62.875,8.0,0
75,2,0,0.0,0.0,1
60,0,1,81.42857142857143,7.0,0
120,1,0,73.25,8.0,0
70,0,0,59.333333333333336,3.0,1
130,0,0,66.71428571428571,7.0,0
150,2,2,0.0,0.0,1
120,2,0,75.0,6.0,0
90,1,0,33.666666666666664,3.0,1
60,0,2,0.0,0.0,1
60,0,0,62.142857142857146,7.0,0
120,1,1,0.0,0.0,1
60,0,0,59.285714285714285,7.0,0
120,1,2,0.0,0.0,1
180,2,0,58.0,6.0,0
120,0,1,0.0,0.0,1
120,1,3,0.0,0.0,1
60,0,2,66.57142857142857,7.0,0
60,1,2,62.85714285714285,7.0,0
60,0,1,0.0,0.0,1
60,2,2,61.333333333333336,3.0,1
120,0,2,83.42857142857143,7.0,1
180,1,0,83.0,12.0,1
120,2,0,41.0,1.0,1
60,1,0,66.66666666666667,12.0,1
60,0,2,41.0,3.0,1
150,0,2,0.0,0.0,1
60,1,0,0.0,0.0,1
60,1,1,0.0,0.0,1
90,2,2,56.11764705882353,17.0,0
60,0,2,0.0,0.0,1
60,0,0,72.66666666666667,3.0,1
240,1,2,62.75,4.0,1
60,0,0,41.0,1.0,1
120,0,2,36.2,5.0,1
180,0,0,71.0,1.0,1
60,0,0,77.14285714285714,7.0,0
120,2,0,68.8,5.0,1
60,0,0,0.0,0.0,1
60,0,0,67.0,13.0,0
120,1,2,66.28571428571429,7.0,0
60,1,0,63.16666666666666,6.0,1
120,2,0,48.2,5.0,1
60,0,0,0.0,0.0,1
120,1,2,68.85714285714286,7.0,1
90,0,0,87.5,8.0,0
60,0,0,42.0,4.0,1
60,0,2,36.0,1.0,1
60,0,2,50.0,2.0,1
120,0,0,35.0,6.0,1
60,0,2,0.0,0.0,1
60,0,2,0.0,0.0,1
60,1,3,0.0,0.0,1
60,0,2,0.0,0.0,1
120,1,0,66.0,2.0,1
60,1,0,75.0,1.0,1
120,2,2,70.125,8.0,0
60,1,0,50.57142857142857,7.0,0
120,0,1,90.28571428571428,7.0,1
60,0,3,48.0,1.0,1
60,2,2,47.0,7.0,1
120,1,2,98.0,1.0,1
120,1,0,61.833333333333336,6.0,0
60,0,2,0.0,0.0,1
90,1,0,0.0,0.0,1
120,1,2,51.3,10.0,1
120,1,0,68.14285714285714,7.0,0
60,0,0,0.0,0.0,1
120,1,0,22.0,1.0,1
60,2,0,71.25,4.0,1
120,1,1,70.4,5.0,1
150,1,0,0.0,0.0,1
60,0,2,53.142857142857146,7.0,0
120,1,0,70.5,4.0,1
120,0,1,74.83333333333333,18.0,0
60,1,2,53.285714285714285,7.0,0
60,0,1,51.0,3.0,1
120,1,0,79.84615384615384,13.0,0
120,0,2,67.6842105263158,19.0,1
60,0,0,35.285714285714285,7.0,1
150,1,4,92.33333333333331,3.0,1
60,0,2,8.0,1.0,1
90,0,2,60.66666666666666,3.0,1
90,3,2,62.285714285714285,14.0,1
120,0,0,0.0,0.0,1
60,0,0,73.25,4.0,1
60,0,2,0.0,0.0,1
60,0,2,80.85714285714286,7.0,0
120,2,2,40.8,10.0,1
120,1,2,75.25,8.0,0
60,0,1,59.0,1.0,1
60,2,2,81.0,3.0,1
120,0,0,75.33333333333333,3.0,1
60,1,0,37.0,2.0,1
90,0,0,59.333333333333336,3.0,1
60,0,0,60.42857142857143,7.0,0
210,0,2,0.0,0.0,1
60,0,0,74.0,7.0,0
60,1,2,0.0,0.0,1
180,0,0,0.0,0.0,1
270,0,0,60.142857142857146,7.0,0
120,0,2,65.0,1.0,1
120,2,0,38.4,10.0,1
60,0,2,68.88888888888889,9.0,0
60,0,0,67.0,1.0,1
120,1,0,79.66666666666667,3.0,1
90,2,2,50.523809523809526,21.0,0
60,0,0,76.33333333333333,6.0,0
120,0,0,86.85714285714286,7.0,0
210,0,2,78.0909090909091,11.0,1
60,0,0,65.0,1.0,1
60,0,0,95.71428571428572,7.0,0
60,0,2,75.0,5.0,1
180,2,2,70.0,2.0,1
120,1,2,65.4,5.0,1
60,1,0,44.5,12.0,1
60,0,2,62.333333333333336,3.0,1
120,0,1,58.85714285714285,7.0,1
60,0,2,42.375,8.0,1
240,2,2,45.6,5.0,1
60,0,0,64.57142857142857,7.0,0
60,1,0,84.375,16.0,0
60,1,2,46.0,15.0,1
120,0,1,55.42857142857143,7.0,1
210,1,2,0.0,0.0,1
180,0,0,0.0,0.0,1
60,0,0,78.66666666666667,6.0,0
60,1,0,74.0,1.0,1
120,1,0,55.0,3.0,1
120,1,0,75.66666666666667,3.0,1
60,0,2,0.0,0.0,1
60,0,0,87.33333333333333,6.0,0
60,0,0,64.6,5.0,1
90,1,0,72.375,8.0,1
210,0,2,0.0,0.0,1
120,0,2,53.57142857142857,7.0,0
120,0,2,0.0,0.0,1
60,0,0,53.0,2.0,1
90,0,2,81.6,5.0,0
120,1,0,88.57142857142857,7.0,0
90,1,0,48.85714285714285,7.0,0
120,1,2,27.33333333333333,3.0,1
60,1,2,93.8,15.0,0
120,1,2,20.0,2.0,1
60,0,2,0.0,0.0,1
90,1,1,53.07142857142857,14.0,1
120,0,0,31.25,4.0,1
60,0,0,64.2,5.0,1
150,2,2,0.0,0.0,1
150,2,0,47.53333333333333,15.0,1
60,1,2,58.71428571428572,14.0,1
90,0,0,0.0,0.0,1
60,0,2,56.66666666666666,6.0,0
120,1,2,0.0,0.0,1
60,0,2,62.0,1.0,1
120,2,1,52.06666666666667,15.0,1
60,0,2,47.27272727272727,11.0,1
60,0,2,76.28571428571429,7.0,0
150,0,0,0.0,0.0,1
60,0,1,82.28571428571429,7.0,0
60,1,0,57.285714285714285,7.0,1
120,1,1,80.28571428571429,7.0,0
180,0,0,67.71428571428571,7.0,0
60,0,2,45.71428571428572,7.0,1
120,2,0,74.85714285714286,7.0,0
60,0,2,64.42857142857143,7.0,0
180,1,0,56.71428571428572,7.0,0
120,0,0,68.0,7.0,0
120,0,3,35.5,2.0,1
60,0,2,0.0,0.0,1
60,0,1,66.93333333333334,15.0,0
120,0,0,88.28571428571429,7.0,0
60,0,2,60.0,1.0,1
60,0,2,69.33333333333333,6.0,0
60,0,0,64.4,5.0,1
120,1,2,25.0,1.0,1
60,0,0,65.71428571428571,7.0,0
90,0,0,30.0,1.0,1
60,0,2,81.83333333333333,6.0,0
60,0,2,32.333333333333336,3.0,1
120,0,2,45.0,2.0,1
60,0,0,56.0,1.0,1
60,0,0,0.0,0.0,1
60,0,2,0.0,0.0,1
